timestamp,user,type,amount,location,location_norm,device,fields_found,amount_value,anomaly_score,anomaly_label,anomaly_status,explanation
2025-07-25 17:03:06 ,user1089,refund,$2558.9,Birmingham ,birmingham,Pixel 6,,2558.9,1.04,0,Normal,Normal pattern
2025-06-24 23:13:48 ,user1077,refund,€4108.07,Leeds ,leeds,Pixel 6,,4108.07,1.14,0,Normal,Normal pattern
2025-06-27 21:23:12 ,user1046,withdrawal,£3125.46,Leeds ,leeds,Samsung Galaxy S10,,3125.46,1.23,1,Anomaly,Unusual text pattern detected
2025-06-21 02:55:48,user1071,debit,£3090.84,Liverpool,liverpool,Samsung Galaxy S10,,3090.84,0.62,0,Normal,Normal pattern
2025-07-08 06:52:39,user1028,withdrawal,08,nan,,nan,"['timestamp', 'user', 'type', 'amount']",8.0,0.11,0,Normal,Normal pattern
2025-07-23 13:26:38 ,user1051,debit,£2492.74,Glasgow ,glasgow,Xiaomi Mi 11,,2492.74,0.99,0,Normal,Normal pattern
2025-06-21 08:22:27,user1033,deposit,£1999.14,Liverpool,liverpool,Pixel 6,,1999.14,0.73,0,Normal,Normal pattern
2025-06-13 12:20:11,user1097,cashout,$3095.75,Liverpool,liverpool,None,,3095.75,0.39,0,Normal,Normal pattern
2025-06-22 15:29:09,user1088,refund,22,nan,,nan,"['timestamp', 'user', 'type', 'amount']",22.0,0.08,0,Normal,Normal pattern
2025-07-20 13:40:33,user1086,cashout,1458.83,Leeds,leeds,Samsung Galaxy S10,,1458.83,0.49,0,Normal,Normal pattern
2025-07-07 05:24:03 ,user1064,top-up,£3788.53,Liverpool ,liverpool,Xiaomi Mi 11,,3788.53,0.93,0,Normal,Normal pattern
2025-06-12 02:27:40 ,user1064,top-up,€1700.31,Liverpool ,liverpool,Huawei P30,,1700.31,0.99,0,Normal,Normal pattern
2025-06-23 12:51:16,user1022,withdrawal,3343.65,Leeds,leeds,Huawei P30,,3343.65,0.45,0,Normal,Normal pattern
2025-07-16 10:07:51 ,user1084,refund,€2565.39,London ,london,Nokia 3310,,2565.39,1.08,0,Normal,Normal pattern
2025-07-11 02:07:38,user1064,deposit,€1842.49,Liverpool,liverpool,Nokia 3310,,1842.49,0.69,0,Normal,Normal pattern
2025-07-22 00:04:19,user1047,transfer,2328.95,London,london,Pixel 6,,2328.95,0.52,0,Normal,Normal pattern
2025-06-17 08:36:42 ,user1013,refund,£3434.45,Cardiff ,cardiff,Samsung Galaxy S10,,3434.45,0.84,0,Normal,Normal pattern
2025-06-18 06:21:30 ,user1046,top-up,£4417.52,Leeds ,leeds,Pixel 6,,4417.52,0.84,0,Normal,Normal pattern
2025-07-18 23:27:47,user1064,deposit,€2722.35,Glasgow,glasgow,Samsung Galaxy S10,,2722.35,0.78,0,Normal,Normal pattern
2025-06-07 09:35:28,user1067,purchase,2463.41,Leeds,leeds,Pixel 6,,2463.41,0.53,0,Normal,Normal pattern
2025-06-02 13:55:30,user1058,top-up,4957.12,None,none,None,,4957.12,0.53,0,Normal,Normal pattern
2025-06-13 01:11:04 ,user1069,withdrawal,£54.35,Glasgow ,glasgow,Nokia 3310,,54.35,1.03,0,Normal,Normal pattern
2025-06-09 18:55:48,user1017,deposit,09,nan,,nan,"['timestamp', 'user', 'type', 'amount']",9.0,0.13,0,Normal,Normal pattern
2025-07-29 05:40:29,user1024,refund,4115.38,Manchester,manchester,Pixel 6,,4115.38,0.72,0,Normal,Normal pattern
2025-07-17 09:23:28 ,user1081,purchase,€1959.42,Birmingham ,birmingham,Samsung Galaxy S10,,1959.42,0.96,0,Normal,Normal pattern
2025-07-01 18:44:39 ,user1037,purchase,€1157.52,None ,none,Huawei P30,,1157.52,0.89,0,Normal,Normal pattern
2025-07-20 13:49:49,user1019,transfer,20,nan,,nan,"['timestamp', 'user', 'type', 'amount']",20.0,0.07,0,Normal,Normal pattern
2025-06-24 09:23:14,user1093,transfer,368.43,Cardiff,cardiff,Huawei P30,,368.43,0.47,0,Normal,Normal pattern
2025-07-17 21:07:57 ,user1074,cashout,£4703.4,Birmingham ,birmingham,Pixel 6,,4703.4,1.12,0,Normal,Normal pattern
2025-07-09 01:05:43 ,user1069,top-up,$1189.01,Leeds ,leeds,Xiaomi Mi 11,,1189.01,0.83,0,Normal,Normal pattern
2025-07-15 03:40:43 ,user1095,deposit,£583.45,Leeds ,leeds,Nokia 3310,,583.45,1.05,0,Normal,Normal pattern
2025-06-27 02:54:32,user1086,purchase,4374.27,Glasgow,glasgow,Huawei P30,,4374.27,0.41,0,Normal,Normal pattern
2025-07-25 13:20:37 ,user1011,top-up,£4701.61,Manchester ,manchester,Samsung Galaxy S10,,4701.61,1.1,0,Normal,Normal pattern
2025-06-10 01:56:45,user1046,top-up,$1779.62,Liverpool,liverpool,Xiaomi Mi 11,,1779.62,0.52,0,Normal,Normal pattern
2025-06-28 07:11:35 ,user1063,debit,€2122.94,Liverpool ,liverpool,None,,2122.94,0.97,0,Normal,Normal pattern
2025-06-08 23:35:50,user1068,refund,£1452.71,Manchester,manchester,Samsung Galaxy S10,,1452.71,0.63,0,Normal,Normal pattern
2025-07-11 15:36:26,user1046,withdrawal,$3969.26,Glasgow,glasgow,Huawei P30,,3969.26,0.4,0,Normal,Normal pattern
2025-07-30 13:20:25 ,user1010,debit,€4314.31,Liverpool ,liverpool,Xiaomi Mi 11,,4314.31,0.94,0,Normal,Normal pattern
2025-07-10 09:14:55,user1005,purchase,€3226.03,Manchester,manchester,iPhone 13,,3226.03,0.43,0,Normal,Normal pattern
2025-07-09 04:44:08 ,user1096,top-up,€2258.22,London ,london,None,,2258.22,1.04,0,Normal,Normal pattern
2025-06-20 21:21:57,user1033,top-up,€4965.96,Manchester,manchester,Nokia 3310,,4965.96,0.77,0,Normal,Normal pattern
2025-07-21 18:47:42,user1098,transfer,21,nan,,nan,"['timestamp', 'user', 'type', 'amount']",21.0,0.07,0,Normal,Normal pattern
2025-06-06 22:33:04,user1081,cashout,€3833.38,Leeds,leeds,Nokia 3310,,3833.38,0.43,0,Normal,Normal pattern
2025-06-12 00:20:45,user1077,cashout,3184.25,Glasgow,glasgow,Samsung Galaxy S10,,3184.25,0.48,0,Normal,Normal pattern
2025-07-21 01:31:15 ,user1065,deposit,€1472.74,Cardiff ,cardiff,None,,1472.74,1.04,0,Normal,Normal pattern
2025-06-27 08:07:57,user1097,purchase,27,nan,,nan,"['timestamp', 'user', 'type', 'amount']",27.0,0.07,0,Normal,Normal pattern
2025-07-24 18:04:32 ,user1020,cashout,€2021.66,London ,london,Xiaomi Mi 11,,2021.66,1.0,0,Normal,Normal pattern
2025-07-07 08:33:40,user1028,debit,775.85,Manchester,manchester,Xiaomi Mi 11,,775.85,0.4,0,Normal,Normal pattern
2025-06-07 23:51:37 ,user1017,debit,£870.4,Cardiff ,cardiff,None,,870.4,1.14,0,Normal,Normal pattern
2025-06-13 02:00:41 ,user1071,purchase,€1629.56,Birmingham ,birmingham,Pixel 6,,1629.56,1.0,0,Normal,Normal pattern
2025-06-03 12:01:16,user1071,transfer,€3286.64,London,london,Nokia 3310,,3286.64,0.52,0,Normal,Normal pattern
2025-07-02 09:20:48,user1081,top-up,4800.14,Manchester,manchester,Samsung Galaxy S10,,4800.14,0.71,0,Normal,Normal pattern
2025-06-14 07:00:04,user1085,withdrawal,2746.71,Leeds,leeds,None,,2746.71,0.48,0,Normal,Normal pattern
2025-07-01 08:43:06 ,user1093,cashout,€1724.24,Manchester ,manchester,Nokia 3310,,1724.24,0.95,0,Normal,Normal pattern
2025-07-07 01:25:27 ,user1094,debit,£4043.9,Liverpool ,liverpool,Nokia 3310,,4043.9,0.92,0,Normal,Normal pattern
2025-07-11 17:50:22 ,user1033,top-up,£2857.96,Cardiff ,cardiff,Nokia 3310,,2857.96,1.18,1,Anomaly,Unusual text pattern detected
2025-06-03 06:06:42,user1020,refund,£1993.95,Glasgow,glasgow,None,,1993.95,0.55,0,Normal,Normal pattern
2025-06-21 11:02:00,user1017,refund,21,nan,,nan,"['timestamp', 'user', 'type', 'amount']",21.0,0.08,0,Normal,Normal pattern
2025-07-26 05:32:00,user1027,purchase,5.89,Leeds,leeds,None,,5.89,0.59,0,Normal,Normal pattern
2025-07-23 03:31:39 ,user1020,deposit,£4992.22,Leeds ,leeds,None,,4992.22,0.9,0,Normal,Normal pattern
2025-07-02 12:35:31 ,user1027,deposit,€3341.91,Birmingham ,birmingham,Nokia 3310,,3341.91,0.88,0,Normal,Normal pattern
2025-06-04 10:45:08,user1069,deposit,£1876.58,Cardiff,cardiff,iPhone 13,,1876.58,0.62,0,Normal,Normal pattern
2025-07-04 11:30:33,user1067,deposit,4289.33,London,london,Xiaomi Mi 11,,4289.33,0.49,0,Normal,Normal pattern
2025-06-30 08:43:40,user1001,cashout,£3135.26,Birmingham,birmingham,Samsung Galaxy S10,,3135.26,0.53,0,Normal,Normal pattern
2025-07-04 13:17:13,user1008,withdrawal,$4478.7,None,none,None,,4478.7,0.58,0,Normal,Normal pattern
2025-07-15 16:37:17,user1059,transfer,291.85,Liverpool,liverpool,Pixel 6,,291.85,0.48,0,Normal,Normal pattern
2025-07-28 08:51:41 ,user1019,cashout,€3357.3,Liverpool ,liverpool,Huawei P30,,3357.3,0.88,0,Normal,Normal pattern
2025-06-22 20:04:34 ,user1028,deposit,$3729.57,None ,none,Xiaomi Mi 11,,3729.57,0.59,0,Normal,Normal pattern
2025-06-07 17:34:12,user1048,deposit,07,nan,,nan,"['timestamp', 'user', 'type', 'amount']",7.0,0.13,0,Normal,Normal pattern
2025-06-10 18:32:39,user1029,debit,10,nan,,nan,"['timestamp', 'user', 'type', 'amount']",10.0,0.09,0,Normal,Normal pattern
2025-06-09 08:22:02,user1034,top-up,$662.65,Birmingham,birmingham,Xiaomi Mi 11,,662.65,0.62,0,Normal,Normal pattern
2025-07-07 18:07:56,user1048,purchase,€2238.0,Cardiff,cardiff,Huawei P30,,2238.0,0.63,0,Normal,Normal pattern
2025-06-04 01:49:02,user1080,withdrawal,04,nan,,nan,"['timestamp', 'user', 'type', 'amount']",4.0,0.11,0,Normal,Normal pattern
2025-06-13 15:34:41,user1048,refund,£2551.83,Leeds,leeds,Huawei P30,,2551.83,0.44,0,Normal,Normal pattern
2025-07-08 20:19:33,user1011,purchase,€2259.24,Cardiff,cardiff,Nokia 3310,,2259.24,0.66,0,Normal,Normal pattern
2025-07-16 23:28:52,user1096,transfer,16,nan,,nan,"['timestamp', 'user', 'type', 'amount']",16.0,0.07,0,Normal,Normal pattern
2025-07-03 15:12:28 ,user1070,deposit,€4391.03,Liverpool ,liverpool,iPhone 13,,4391.03,1.01,0,Normal,Normal pattern
2025-07-08 10:23:27 ,user1037,deposit,£4240.53,Birmingham ,birmingham,Xiaomi Mi 11,,4240.53,0.95,0,Normal,Normal pattern
2025-07-21 09:05:22 ,user1064,cashout,£2014.5,None ,none,Xiaomi Mi 11,,2014.5,0.83,0,Normal,Normal pattern
2025-06-02 01:06:26 ,user1081,debit,$1180.51,Liverpool ,liverpool,Nokia 3310,,1180.51,0.92,0,Normal,Normal pattern
2025-06-30 22:30:13,user1077,withdrawal,30,nan,,nan,"['timestamp', 'user', 'type', 'amount']",30.0,0.11,0,Normal,Normal pattern
2025-06-03 23:23:52,user1013,purchase,3146.25,Liverpool,liverpool,iPhone 13,,3146.25,0.43,0,Normal,Normal pattern
2025-06-22 06:45:08,user1082,top-up,$75.15,None,none,iPhone 13,,75.15,0.53,0,Normal,Normal pattern
2025-07-29 14:25:40,user1081,transfer,29,nan,,nan,"['timestamp', 'user', 'type', 'amount']",29.0,0.07,0,Normal,Normal pattern
2025-06-04 20:40:42 ,user1035,transfer,£635.24,Birmingham ,birmingham,Nokia 3310,,635.24,0.98,0,Normal,Normal pattern
2025-07-12 20:08:04,user1054,purchase,€3311.91,Leeds,leeds,Pixel 6,,3311.91,0.53,0,Normal,Normal pattern
2025-06-15 07:27:56,user1033,debit,4812.19,None,none,iPhone 13,,4812.19,0.39,0,Normal,Normal pattern
2025-07-06 14:02:05,user1045,transfer,132.06,None,none,Huawei P30,,132.06,0.63,0,Normal,Normal pattern
2025-06-15 21:50:51 ,user1033,transfer,£4185.39,Birmingham ,birmingham,None,,4185.39,1.04,0,Normal,Normal pattern
2025-07-07 05:33:04 ,user1081,cashout,€3218.1,Glasgow ,glasgow,Huawei P30,,3218.1,1.01,0,Normal,Normal pattern
2025-07-09 08:47:20,user1020,refund,4415.22,Birmingham,birmingham,Nokia 3310,,4415.22,0.68,0,Normal,Normal pattern
2025-07-17 04:43:32,user1093,top-up,€3428.38,London,london,iPhone 13,,3428.38,0.64,0,Normal,Normal pattern
2025-07-14 03:55:18,user1019,refund,4498.93,Birmingham,birmingham,Nokia 3310,,4498.93,0.68,0,Normal,Normal pattern
2025-07-13 15:54:41,user1090,refund,913.6,Leeds,leeds,Xiaomi Mi 11,,913.6,0.57,0,Normal,Normal pattern
2025-07-15 19:36:52 ,user1045,transfer,€1765.75,Cardiff ,cardiff,Samsung Galaxy S10,,1765.75,0.9,0,Normal,Normal pattern
2025-07-25 09:53:43,user1032,transfer,3417.94,Cardiff,cardiff,Nokia 3310,,3417.94,0.45,0,Normal,Normal pattern
2025-07-26 04:49:32,user1058,purchase,2731.36,Manchester,manchester,Huawei P30,,2731.36,0.39,0,Normal,Normal pattern
2025-06-18 18:46:29,user1025,top-up,3612.38,Liverpool,liverpool,Huawei P30,,3612.38,0.58,0,Normal,Normal pattern
2025-07-12 09:59:11 ,user1019,transfer,€2018.85,Glasgow ,glasgow,Nokia 3310,,2018.85,1.08,0,Normal,Normal pattern
2025-07-14 08:09:58,user1085,top-up,512.0,Manchester,manchester,None,,512.0,0.54,0,Normal,Normal pattern
2025-06-26 00:03:21,user1081,top-up,€129.27,None,none,None,,129.27,0.53,0,Normal,Normal pattern
2025-06-18 18:30:11,user1031,top-up,$79.15,None,none,Nokia 3310,,79.15,0.64,0,Normal,Normal pattern
2025-07-14 20:45:21 ,user1019,withdrawal,€996.54,Birmingham ,birmingham,None,,996.54,0.92,0,Normal,Normal pattern
2025-06-16 11:15:52,user1090,withdrawal,$430.96,Glasgow,glasgow,Xiaomi Mi 11,,430.96,0.73,0,Normal,Normal pattern
2025-07-09 15:15:17,user1077,top-up,1468.96,Birmingham,birmingham,Nokia 3310,,1468.96,0.67,0,Normal,Normal pattern
2025-07-07 17:44:10 ,user1044,deposit,£1083.76,Birmingham ,birmingham,None,,1083.76,1.05,0,Normal,Normal pattern
2025-07-19 05:52:44,user1087,debit,3639.48,Manchester,manchester,Samsung Galaxy S10,,3639.48,0.46,0,Normal,Normal pattern
2025-06-03 07:34:45,user1040,top-up,03,nan,,nan,"['timestamp', 'user', 'type', 'amount']",3.0,0.1,0,Normal,Normal pattern
2025-06-22 14:25:29,user1020,deposit,1418.11,London,london,Nokia 3310,,1418.11,0.5,0,Normal,Normal pattern
2025-06-10 22:59:21,user1040,withdrawal,£3025.75,None,none,iPhone 13,,3025.75,0.59,0,Normal,Normal pattern
2025-07-06 02:39:50,user1009,transfer,06,nan,,nan,"['timestamp', 'user', 'type', 'amount']",6.0,0.07,0,Normal,Normal pattern
2025-07-04 02:56:15,user1000,top-up,2787.48,Leeds,leeds,iPhone 13,,2787.48,0.72,0,Normal,Normal pattern
2025-07-16 18:45:53,user1097,cashout,$3961.69,None,none,Huawei P30,,3961.69,0.47,0,Normal,Normal pattern
2025-07-03 18:39:46,user1019,transfer,$2464.07,Birmingham,birmingham,Pixel 6,,2464.07,0.59,0,Normal,Normal pattern
2025-07-29 06:04:51,user1054,top-up,3664.71,Birmingham,birmingham,Nokia 3310,,3664.71,0.67,0,Normal,Normal pattern
2025-07-06 10:07:47,user1092,refund,£889.7,Cardiff,cardiff,None,,889.7,0.34,0,Normal,Normal pattern
2025-07-12 23:27:31 ,user1064,cashout,£4926.95,Liverpool ,liverpool,Nokia 3310,,4926.95,0.78,0,Normal,Normal pattern
2025-06-03 09:37:25 ,user1086,withdrawal,$780.56,Birmingham ,birmingham,Pixel 6,,780.56,1.11,0,Normal,Normal pattern
2025-07-31 07:48:18,user1019,purchase,£364.67,Liverpool,liverpool,Pixel 6,,364.67,0.42,0,Normal,Normal pattern
2025-06-06 19:22:06,user1094,purchase,$3167.46,Liverpool,liverpool,Pixel 6,,3167.46,0.42,0,Normal,Normal pattern
2025-06-11 20:47:33 ,user1070,debit,$3597.08,Leeds ,leeds,Samsung Galaxy S10,,3597.08,0.82,0,Normal,Normal pattern
2025-06-10 02:42:13,user1075,top-up,€4229.97,Liverpool,liverpool,Huawei P30,,4229.97,0.58,0,Normal,Normal pattern
2025-07-09 13:11:09,user1033,deposit,09,nan,,nan,"['timestamp', 'user', 'type', 'amount']",9.0,0.13,0,Normal,Normal pattern
2025-06-19 17:25:43 ,user1048,deposit,€632.35,Liverpool ,liverpool,Nokia 3310,,632.35,0.77,0,Normal,Normal pattern
2025-07-19 22:09:26 ,user1059,refund,£3120.72,Leeds ,leeds,Pixel 6,,3120.72,1.14,0,Normal,Normal pattern
2025-07-18 08:31:13,user1027,top-up,18,nan,,nan,"['timestamp', 'user', 'type', 'amount']",18.0,0.1,0,Normal,Normal pattern
2025-07-16 23:41:05,user1093,transfer,£4313.83,Birmingham,birmingham,Samsung Galaxy S10,,4313.83,0.6,0,Normal,Normal pattern
2025-06-29 00:03:38,user1017,debit,€1912.68,Glasgow,glasgow,Pixel 6,,1912.68,0.7,0,Normal,Normal pattern
2025-07-20 20:34:10 ,user1097,deposit,£2286.38,Glasgow ,glasgow,Xiaomi Mi 11,,2286.38,0.95,0,Normal,Normal pattern
2025-06-13 21:29:49,user1065,transfer,13,nan,,nan,"['timestamp', 'user', 'type', 'amount']",13.0,0.07,0,Normal,Normal pattern
2025-07-15 11:58:36,user1054,purchase,3705.23,Manchester,manchester,Pixel 6,,3705.23,0.57,0,Normal,Normal pattern
2025-06-22 18:41:28,user1020,deposit,22,nan,,nan,"['timestamp', 'user', 'type', 'amount']",22.0,0.13,0,Normal,Normal pattern
2025-06-13 11:51:10,user1058,transfer,4041.4,Glasgow,glasgow,iPhone 13,,4041.4,0.74,0,Normal,Normal pattern
2025-07-20 09:21:47,user1054,debit,€14.44,Liverpool,liverpool,Xiaomi Mi 11,,14.44,0.63,0,Normal,Normal pattern
2025-07-20 11:28:05,user1095,purchase,654.21,Manchester,manchester,Samsung Galaxy S10,,654.21,0.65,0,Normal,Normal pattern
2025-07-19 00:47:47,user1048,withdrawal,£2740.35,London,london,iPhone 13,,2740.35,0.63,0,Normal,Normal pattern
2025-07-16 00:07:24 ,user1082,transfer,€1184.74,Leeds ,leeds,iPhone 13,,1184.74,1.06,0,Normal,Normal pattern
2025-06-26 05:27:47,user1044,withdrawal,$1391.37,Glasgow,glasgow,Xiaomi Mi 11,,1391.37,0.73,0,Normal,Normal pattern
2025-07-31 03:34:08,user1011,top-up,31,nan,,nan,"['timestamp', 'user', 'type', 'amount']",31.0,0.1,0,Normal,Normal pattern
2025-07-13 23:49:15,user1033,deposit,115.18,Liverpool,liverpool,Nokia 3310,,115.18,0.69,0,Normal,Normal pattern
2025-07-17 00:49:34,user1012,withdrawal,3060.79,London,london,None,,3060.79,0.53,0,Normal,Normal pattern
2025-07-23 05:20:10,user1091,deposit,€1052.88,None,none,iPhone 13,,1052.88,0.57,0,Normal,Normal pattern
2025-07-23 02:38:17 ,user1020,cashout,£243.03,Liverpool ,liverpool,iPhone 13,,243.03,1.12,0,Normal,Normal pattern
2025-06-13 18:23:06,user1064,transfer,€268.46,Manchester,manchester,iPhone 13,,268.46,0.51,0,Normal,Normal pattern
2025-06-19 15:37:12 ,user1093,cashout,£523.42,London ,london,iPhone 13,,523.42,1.19,1,Anomaly,Unusual text pattern detected
2025-07-19 11:00:31 ,user1040,transfer,€3615.27,None ,none,Samsung Galaxy S10,,3615.27,0.94,0,Normal,Normal pattern
2025-06-14 11:47:12,user1076,purchase,186.08,Glasgow,glasgow,Xiaomi Mi 11,,186.08,0.62,0,Normal,Normal pattern
2025-06-26 13:50:02,user1026,purchase,€2681.21,Liverpool,liverpool,Xiaomi Mi 11,,2681.21,0.46,0,Normal,Normal pattern
2025-07-04 14:36:27,user1020,deposit,$749.01,Liverpool,liverpool,iPhone 13,,749.01,0.7,0,Normal,Normal pattern
2025-06-24 07:07:01,user1000,top-up,24,nan,,nan,"['timestamp', 'user', 'type', 'amount']",24.0,0.1,0,Normal,Normal pattern
2025-07-01 23:18:59,user1020,refund,1878.51,Glasgow,glasgow,Pixel 6,,1878.51,0.62,0,Normal,Normal pattern
2025-06-16 16:34:18 ,user1089,cashout,£4198.39,London ,london,Nokia 3310,,4198.39,0.99,0,Normal,Normal pattern
2025-06-04 20:10:46 ,user1033,top-up,€641.89,None ,none,Nokia 3310,,641.89,1.08,0,Normal,Normal pattern
2025-06-26 08:37:07,user1020,deposit,$1145.09,Manchester,manchester,Samsung Galaxy S10,,1145.09,0.76,0,Normal,Normal pattern
2025-07-19 23:04:26,user1048,cashout,4675.91,Birmingham,birmingham,None,,4675.91,0.4,0,Normal,Normal pattern
2025-07-17 11:55:47 ,user1020,refund,£3813.1,Glasgow ,glasgow,Nokia 3310,,3813.1,1.11,0,Normal,Normal pattern
2025-07-26 08:50:23 ,user1011,cashout,€616.44,Liverpool ,liverpool,Xiaomi Mi 11,,616.44,0.88,0,Normal,Normal pattern
2025-07-29 19:05:10,user1028,debit,£1390.38,London,london,Xiaomi Mi 11,,1390.38,0.55,0,Normal,Normal pattern
2025-07-10 22:46:40,user1099,cashout,10,nan,,nan,"['timestamp', 'user', 'type', 'amount']",10.0,0.07,0,Normal,Normal pattern
2025-06-07 00:47:10,user1057,refund,£2655.7,Birmingham,birmingham,Huawei P30,,2655.7,0.66,0,Normal,Normal pattern
2025-06-30 10:11:53 ,user1043,withdrawal,€1109.96,Cardiff ,cardiff,iPhone 13,,1109.96,1.12,0,Normal,Normal pattern
2025-06-17 02:37:50,user1080,top-up,$1860.48,Liverpool,liverpool,Samsung Galaxy S10,,1860.48,0.63,0,Normal,Normal pattern
2025-06-27 06:32:00 ,user1027,deposit,$685.16,None ,none,Xiaomi Mi 11,,685.16,0.59,0,Normal,Normal pattern
2025-06-14 05:24:18 ,user1089,withdrawal,£2775.15,Manchester ,manchester,iPhone 13,,2775.15,1.03,0,Normal,Normal pattern
2025-07-13 20:23:37,user1028,cashout,£2769.66,None,none,Xiaomi Mi 11,,2769.66,0.41,0,Normal,Normal pattern
2025-07-13 15:44:34 ,user1019,deposit,$2445.43,London ,london,None,,2445.43,1.14,0,Normal,Normal pattern
2025-06-27 13:40:34,user1095,deposit,€4061.87,Birmingham,birmingham,Xiaomi Mi 11,,4061.87,0.5,0,Normal,Normal pattern
2025-06-08 20:41:58 ,user1020,withdrawal,£4342.29,Birmingham ,birmingham,Pixel 6,,4342.29,1.11,0,Normal,Normal pattern
2025-07-03 21:14:55,user1027,deposit,£978.23,Leeds,leeds,Xiaomi Mi 11,,978.23,0.41,0,Normal,Normal pattern
2025-06-07 21:25:09 ,user1080,withdrawal,£2310.27,Birmingham ,birmingham,iPhone 13,,2310.27,0.96,0,Normal,Normal pattern
2025-06-09 15:13:13 ,user1098,top-up,$4849.88,None ,none,Huawei P30,,4849.88,0.85,0,Normal,Normal pattern
2025-06-17 14:37:18,user1034,transfer,571.92,London,london,iPhone 13,,571.92,0.65,0,Normal,Normal pattern
2025-06-16 06:52:14,user1013,top-up,2658.93,Birmingham,birmingham,Xiaomi Mi 11,,2658.93,0.62,0,Normal,Normal pattern
2025-06-01 12:03:31,user1000,cashout,$2981.21,London,london,Samsung Galaxy S10,,2981.21,0.42,0,Normal,Normal pattern
2025-07-18 17:14:10,user1017,withdrawal,1669.48,Glasgow,glasgow,None,,1669.48,0.48,0,Normal,Normal pattern
2025-07-23 07:40:22,user1043,debit,23,nan,,nan,"['timestamp', 'user', 'type', 'amount']",23.0,0.09,0,Normal,Normal pattern
2025-06-26 10:14:17,user1029,top-up,26,nan,,nan,"['timestamp', 'user', 'type', 'amount']",26.0,0.1,0,Normal,Normal pattern
2025-06-26 21:10:08,user1058,debit,95.88,Cardiff,cardiff,Xiaomi Mi 11,,95.88,0.67,0,Normal,Normal pattern
2025-07-25 11:54:42,user1041,deposit,$1553.7,London,london,Nokia 3310,,1553.7,0.5,0,Normal,Normal pattern
2025-06-30 13:01:50,user1069,withdrawal,$2235.21,None,none,iPhone 13,,2235.21,0.59,0,Normal,Normal pattern
2025-07-07 06:54:45,user1003,refund,$2871.27,Glasgow,glasgow,Pixel 6,,2871.27,0.62,0,Normal,Normal pattern
2025-06-06 23:53:57,user1081,transfer,€212.44,London,london,Nokia 3310,,212.44,0.52,0,Normal,Normal pattern
2025-06-14 05:06:53 ,user1087,debit,$4646.38,None ,none,Pixel 6,,4646.38,1.12,0,Normal,Normal pattern
2025-06-05 02:50:03,user1087,deposit,€994.12,None,none,Pixel 6,,994.12,0.61,0,Normal,Normal pattern
2025-07-08 07:20:01,user1028,cashout,3015.33,Cardiff,cardiff,iPhone 13,,3015.33,0.83,0,Normal,Normal pattern
2025-07-24 20:04:07,user1027,refund,24,nan,,nan,"['timestamp', 'user', 'type', 'amount']",24.0,0.08,0,Normal,Normal pattern
2025-06-25 10:59:08 ,user1033,refund,£2914.74,None ,none,Nokia 3310,,2914.74,0.98,0,Normal,Normal pattern
2025-06-24 12:39:34 ,user1003,refund,$826.55,Liverpool ,liverpool,iPhone 13,,826.55,1.16,1,Anomaly,Unusual text pattern detected
2025-06-26 23:31:29,user1072,withdrawal,€2578.34,Liverpool,liverpool,iPhone 13,,2578.34,0.7,0,Normal,Normal pattern
