timestamp,user,type,amount,location,location_norm,device,fields_found,amount_value,prev_location,is_new_location,anomaly_label,anomaly_score,anomaly_status,explanation
2025-06-17 16:47:12,user1024,purchase,1900.01,Birmingham,birmingham,Nokia 3310,,1900.01,Liverpool ,1,0,1900.01,Normal,Rule not triggered
2025-06-18 17:54:05,user1024,withdrawal,3113.52,Manchester,manchester,Samsung Galaxy S10,,3113.52,Birmingham,1,1,3113.52,Anomaly,High amount + new location
2025-06-22 00:17:20 ,user1024,cashout,£4895.34,None ,none,Xiaomi Mi 11,,4895.34,Manchester,1,1,4895.34,Anomaly,High amount + new location
2025-06-22 07:03:13,user1024,purchase,£1248.45,Birmingham,birmingham,Huawei P30,,1248.45,None ,1,0,1248.45,Normal,Rule not triggered
2025-06-23 07:45:30,user1024,cashout,€2342.01,London,london,iPhone 13,,2342.01,Birmingham,1,0,2342.01,Normal,Rule not triggered
2025-06-23 19:33:28,user1024,debit,682.32,Manchester,manchester,Pixel 6,,682.32,London,1,0,682.32,Normal,Rule not triggered
2025-06-24 04:23:59,user1024,refund,€413.63,London,london,Nokia 3310,,413.63,Manchester,1,0,413.63,Normal,Rule not triggered
2025-06-24 17:23:15,user1024,purchase,£2445.65,Glasgow,glasgow,Pixel 6,,2445.65,London,1,0,2445.65,Normal,Rule not triggered
2025-06-25 01:27:48,user1024,purchase,3254.65,Cardiff,cardiff,None,,3254.65,Glasgow,1,1,3254.65,Anomaly,High amount + new location
2025-06-26 08:02:19,user1024,deposit,26,,,,"['timestamp', 'user', 'type', 'amount']",26.0,Cardiff,1,0,26.0,Normal,Rule not triggered
2025-06-26 10:56:23,user1024,purchase,3786.5,Leeds,leeds,Nokia 3310,,3786.5,,1,1,3786.5,Anomaly,High amount + new location
2025-06-27 18:21:01,user1024,cashout,1851.77,Birmingham,birmingham,None,,1851.77,Leeds,1,0,1851.77,Normal,Rule not triggered
2025-06-28 10:54:25 ,user1024,top-up,$3819.52,London ,london,Xiaomi Mi 11,,3819.52,Birmingham,1,1,3819.52,Anomaly,High amount + new location
2025-06-30 00:51:58 ,user1024,top-up,$1015.36,Manchester ,manchester,Huawei P30,,1015.36,London ,1,0,1015.36,Normal,Rule not triggered
2025-06-30 18:22:09,user1024,transfer,3207.48,Cardiff,cardiff,Samsung Galaxy S10,,3207.48,Manchester ,1,1,3207.48,Anomaly,High amount + new location
2025-07-03 04:22:24,user1024,deposit,€1713.1,Manchester,manchester,Samsung Galaxy S10,,1713.1,Cardiff,1,0,1713.1,Normal,Rule not triggered
2025-07-03 20:48:48,user1024,purchase,€4185.56,London,london,Samsung Galaxy S10,,4185.56,Manchester,1,1,4185.56,Anomaly,High amount + new location
2025-07-04 00:56:10,user1024,deposit,$4322.65,Manchester,manchester,Huawei P30,,4322.65,London,1,1,4322.65,Anomaly,High amount + new location
2025-07-04 04:43:50 ,user1024,cashout,€2507.39,Glasgow ,glasgow,Samsung Galaxy S10,,2507.39,Manchester,1,0,2507.39,Normal,Rule not triggered
2025-07-04 05:04:57,user1024,top-up,€2373.65,Glasgow,glasgow,Samsung Galaxy S10,,2373.65,Glasgow ,1,0,2373.65,Normal,Rule not triggered
2025-07-05 08:56:40,user1024,purchase,05,,,,"['timestamp', 'user', 'type', 'amount']",5.0,Glasgow,1,0,5.0,Normal,Rule not triggered
2025-07-05 11:45:09,user1024,debit,$4830.98,Cardiff,cardiff,Pixel 6,,4830.98,,1,1,4830.98,Anomaly,High amount + new location
2025-07-06 09:28:52,user1024,purchase,4210.89,Cardiff,cardiff,iPhone 13,,4210.89,Cardiff,0,0,0.0,Normal,Rule not triggered
2025-07-10 02:26:52,user1024,debit,22.42,Cardiff,cardiff,Huawei P30,,22.42,Cardiff,0,0,0.0,Normal,Rule not triggered
2025-07-11 08:24:21,user1024,deposit,$4488.6,Manchester,manchester,Samsung Galaxy S10,,4488.6,Cardiff,1,1,4488.6,Anomaly,High amount + new location
2025-07-13 16:19:44 ,user1024,transfer,£228.75,Liverpool ,liverpool,Samsung Galaxy S10,,228.75,Manchester,1,0,228.75,Normal,Rule not triggered
2025-07-15 09:54:17,user1024,cashout,1652.97,Leeds,leeds,Nokia 3310,,1652.97,Liverpool ,1,0,1652.97,Normal,Rule not triggered
2025-07-15 15:28:58,user1024,cashout,3082.72,Glasgow,glasgow,Pixel 6,,3082.72,Leeds,1,1,3082.72,Anomaly,High amount + new location
2025-07-22 22:19:32,user1024,transfer,72.76,Birmingham,birmingham,Xiaomi Mi 11,,72.76,Glasgow,1,0,72.76,Normal,Rule not triggered
2025-07-23 19:32:40 ,user1024,purchase,£1728.47,Birmingham ,birmingham,Xiaomi Mi 11,,1728.47,Birmingham,1,0,1728.47,Normal,Rule not triggered
2025-07-24 21:34:51,user1024,top-up,24,,,,"['timestamp', 'user', 'type', 'amount']",24.0,Birmingham ,1,0,24.0,Normal,Rule not triggered
2025-07-25 13:42:40,user1024,purchase,$1005.86,Glasgow,glasgow,Samsung Galaxy S10,,1005.86,,1,0,1005.86,Normal,Rule not triggered
2025-07-26 03:00:08 ,user1024,withdrawal,£578.54,Cardiff ,cardiff,Xiaomi Mi 11,,578.54,Glasgow,1,0,578.54,Normal,Rule not triggered
2025-07-29 05:40:29,user1024,refund,4115.38,Manchester,manchester,Pixel 6,,4115.38,Cardiff ,1,1,4115.38,Anomaly,High amount + new location
2025-07-29 22:22:37,user1024,deposit,£1679.04,London,london,Pixel 6,,1679.04,Manchester,1,0,1679.04,Normal,Rule not triggered
2025-07-31 07:41:34,user1024,deposit,1331.2,Cardiff,cardiff,Nokia 3310,,1331.2,London,1,0,1331.2,Normal,Rule not triggered
2025-06-02 07:37:46 ,user1025,debit,£4537.31,None ,none,Pixel 6,,4537.31,,1,1,4537.31,Anomaly,High amount + new location
2025-06-05 03:49:01 ,user1025,purchase,£2745.48,Manchester ,manchester,None,,2745.48,None ,1,0,2745.48,Normal,Rule not triggered
2025-06-06 12:05:12 ,user1025,transfer,£3645.06,Liverpool ,liverpool,Xiaomi Mi 11,,3645.06,Manchester ,1,1,3645.06,Anomaly,High amount + new location
2025-06-07 02:12:06 ,user1025,cashout,$1954.32,Manchester ,manchester,Samsung Galaxy S10,,1954.32,Liverpool ,1,0,1954.32,Normal,Rule not triggered
2025-06-07 18:00:16,user1025,deposit,2562.17,Liverpool,liverpool,Huawei P30,,2562.17,Manchester ,1,0,2562.17,Normal,Rule not triggered
2025-06-09 12:53:36,user1025,transfer,09,,,,"['timestamp', 'user', 'type', 'amount']",9.0,Liverpool,1,0,9.0,Normal,Rule not triggered
2025-06-09 17:17:43 ,user1025,transfer,£4327.47,Glasgow ,glasgow,Pixel 6,,4327.47,,1,1,4327.47,Anomaly,High amount + new location
2025-06-09 20:18:31 ,user1025,purchase,€2321.62,Glasgow ,glasgow,Huawei P30,,2321.62,Glasgow ,0,0,0.0,Normal,Rule not triggered
2025-06-10 02:16:15,user1025,purchase,2900.27,Cardiff,cardiff,Pixel 6,,2900.27,Glasgow ,1,0,2900.27,Normal,Rule not triggered
2025-06-10 08:10:35 ,user1025,deposit,€2668.31,London ,london,iPhone 13,,2668.31,Cardiff,1,0,2668.31,Normal,Rule not triggered
2025-06-10 20:06:30 ,user1025,withdrawal,€3261.07,London ,london,iPhone 13,,3261.07,London ,0,0,0.0,Normal,Rule not triggered
2025-06-10 22:49:09,user1025,purchase,1923.84,Manchester,manchester,iPhone 13,,1923.84,London ,1,0,1923.84,Normal,Rule not triggered
2025-06-11 01:47:05,user1025,withdrawal,11,,,,"['timestamp', 'user', 'type', 'amount']",11.0,Manchester,1,0,11.0,Normal,Rule not triggered
2025-06-12 03:43:55 ,user1025,refund,€2207.4,Cardiff ,cardiff,None,,2207.4,,1,0,2207.4,Normal,Rule not triggered
2025-06-13 21:42:17 ,user1025,top-up,€318.43,Liverpool ,liverpool,Xiaomi Mi 11,,318.43,Cardiff ,1,0,318.43,Normal,Rule not triggered
2025-06-13 23:24:09,user1025,deposit,2125.51,Leeds,leeds,iPhone 13,,2125.51,Liverpool ,1,0,2125.51,Normal,Rule not triggered
2025-06-14 17:42:03,user1025,top-up,€4105.27,Liverpool,liverpool,iPhone 13,,4105.27,Leeds,1,1,4105.27,Anomaly,High amount + new location
2025-06-14 19:38:35,user1025,cashout,2449.94,Birmingham,birmingham,iPhone 13,,2449.94,Liverpool,1,0,2449.94,Normal,Rule not triggered
2025-06-15 12:01:37,user1025,refund,394.62,Glasgow,glasgow,Xiaomi Mi 11,,394.62,Birmingham,1,0,394.62,Normal,Rule not triggered
2025-06-15 15:16:16,user1025,debit,2517.3,Cardiff,cardiff,Nokia 3310,,2517.3,Glasgow,1,0,2517.3,Normal,Rule not triggered
2025-06-16 11:16:08,user1025,transfer,€4642.06,Leeds,leeds,Nokia 3310,,4642.06,Cardiff,1,1,4642.06,Anomaly,High amount + new location
2025-06-18 18:46:29,user1025,top-up,3612.38,Liverpool,liverpool,Huawei P30,,3612.38,Leeds,1,1,3612.38,Anomaly,High amount + new location
2025-06-19 19:01:52 ,user1025,purchase,€3453.36,None ,none,Xiaomi Mi 11,,3453.36,Liverpool,1,1,3453.36,Anomaly,High amount + new location
2025-06-20 07:39:01 ,user1025,purchase,$1201.89,None ,none,Xiaomi Mi 11,,1201.89,None ,0,0,0.0,Normal,Rule not triggered
2025-06-20 16:31:39,user1025,withdrawal,€1540.78,None,none,Nokia 3310,,1540.78,None ,1,0,1540.78,Normal,Rule not triggered
2025-06-20 22:29:49,user1025,transfer,4175.67,London,london,Nokia 3310,,4175.67,None,1,1,4175.67,Anomaly,High amount + new location
2025-06-21 05:36:16,user1025,top-up,£507.05,Birmingham,birmingham,None,,507.05,London,1,0,507.05,Normal,Rule not triggered
2025-06-22 21:07:50,user1025,debit,$4967.03,London,london,Samsung Galaxy S10,,4967.03,Birmingham,1,1,4967.03,Anomaly,High amount + new location
2025-06-23 08:13:15,user1025,cashout,£1239.49,Liverpool,liverpool,Samsung Galaxy S10,,1239.49,London,1,0,1239.49,Normal,Rule not triggered
2025-06-23 12:06:52,user1025,deposit,2005.06,Manchester,manchester,iPhone 13,,2005.06,Liverpool,1,0,2005.06,Normal,Rule not triggered
2025-06-23 16:32:45 ,user1025,top-up,£4421.38,Glasgow ,glasgow,Pixel 6,,4421.38,Manchester,1,1,4421.38,Anomaly,High amount + new location
2025-06-24 04:34:19,user1025,deposit,$214.54,London,london,Samsung Galaxy S10,,214.54,Glasgow ,1,0,214.54,Normal,Rule not triggered
2025-06-24 05:40:18,user1025,cashout,$1578.32,Leeds,leeds,Xiaomi Mi 11,,1578.32,London,1,0,1578.32,Normal,Rule not triggered
2025-06-25 14:00:02 ,user1025,debit,$4906.93,Leeds ,leeds,Pixel 6,,4906.93,Leeds,1,1,4906.93,Anomaly,High amount + new location
2025-06-27 04:11:14 ,user1025,withdrawal,£4006.27,Birmingham ,birmingham,None,,4006.27,Leeds ,1,1,4006.27,Anomaly,High amount + new location
2025-06-27 07:22:56,user1025,withdrawal,27,,,,"['timestamp', 'user', 'type', 'amount']",27.0,Birmingham ,1,0,27.0,Normal,Rule not triggered
2025-06-27 11:27:12,user1025,top-up,2063.81,Leeds,leeds,None,,2063.81,,1,0,2063.81,Normal,Rule not triggered
2025-06-27 20:32:22,user1025,deposit,27,,,,"['timestamp', 'user', 'type', 'amount']",27.0,Leeds,1,0,27.0,Normal,Rule not triggered
2025-06-30 11:34:05,user1025,top-up,4361.75,London,london,Xiaomi Mi 11,,4361.75,,1,1,4361.75,Anomaly,High amount + new location
2025-07-02 08:47:59,user1025,debit,02,,,,"['timestamp', 'user', 'type', 'amount']",2.0,London,1,0,2.0,Normal,Rule not triggered
2025-07-03 01:03:28 ,user1025,purchase,£2668.25,London ,london,Samsung Galaxy S10,,2668.25,,1,0,2668.25,Normal,Rule not triggered
2025-07-05 22:40:47,user1025,transfer,$3235.91,London,london,None,,3235.91,London ,1,1,3235.91,Anomaly,High amount + new location
2025-07-06 00:28:54,user1025,purchase,€1680.5,Birmingham,birmingham,Samsung Galaxy S10,,1680.5,London,1,0,1680.5,Normal,Rule not triggered
2025-07-06 02:23:13,user1025,top-up,4558.05,None,none,Pixel 6,,4558.05,Birmingham,1,1,4558.05,Anomaly,High amount + new location
2025-07-07 05:02:38,user1025,withdrawal,2667.58,Liverpool,liverpool,None,,2667.58,None,1,0,2667.58,Normal,Rule not triggered
2025-07-07 22:48:05,user1025,withdrawal,07,,,,"['timestamp', 'user', 'type', 'amount']",7.0,Liverpool,1,0,7.0,Normal,Rule not triggered
2025-07-08 09:57:17,user1025,transfer,740.97,London,london,Samsung Galaxy S10,,740.97,,1,0,740.97,Normal,Rule not triggered
2025-07-09 11:19:44,user1025,top-up,$713.16,Cardiff,cardiff,Xiaomi Mi 11,,713.16,London,1,0,713.16,Normal,Rule not triggered
2025-07-09 13:53:49,user1025,cashout,2174.2,Cardiff,cardiff,Nokia 3310,,2174.2,Cardiff,0,0,0.0,Normal,Rule not triggered
2025-07-10 03:10:30,user1025,deposit,1204.62,Leeds,leeds,Nokia 3310,,1204.62,Cardiff,1,0,1204.62,Normal,Rule not triggered
2025-07-10 04:24:55 ,user1025,withdrawal,€2232.76,London ,london,Samsung Galaxy S10,,2232.76,Leeds,1,0,2232.76,Normal,Rule not triggered
2025-07-11 10:23:16,user1025,cashout,11,,,,"['timestamp', 'user', 'type', 'amount']",11.0,London ,1,0,11.0,Normal,Rule not triggered
2025-07-12 07:45:58,user1025,deposit,£2192.21,Leeds,leeds,Xiaomi Mi 11,,2192.21,,1,0,2192.21,Normal,Rule not triggered
2025-07-12 09:48:39,user1025,withdrawal,12,,,,"['timestamp', 'user', 'type', 'amount']",12.0,Leeds,1,0,12.0,Normal,Rule not triggered
2025-07-12 20:32:07 ,user1025,purchase,£2722.73,Leeds ,leeds,None,,2722.73,,1,0,2722.73,Normal,Rule not triggered
2025-07-13 02:03:05 ,user1025,deposit,€4558.39,Glasgow ,glasgow,Huawei P30,,4558.39,Leeds ,1,1,4558.39,Anomaly,High amount + new location
2025-07-14 03:26:09,user1025,refund,14,,,,"['timestamp', 'user', 'type', 'amount']",14.0,Glasgow ,1,0,14.0,Normal,Rule not triggered
2025-07-14 22:38:19,user1025,purchase,14,,,,"['timestamp', 'user', 'type', 'amount']",14.0,,1,0,14.0,Normal,Rule not triggered
2025-07-15 03:26:57,user1025,purchase,£1951.58,None,none,Xiaomi Mi 11,,1951.58,,1,0,1951.58,Normal,Rule not triggered
2025-07-18 03:54:53,user1025,top-up,18,,,,"['timestamp', 'user', 'type', 'amount']",18.0,None,1,0,18.0,Normal,Rule not triggered
2025-07-19 00:55:42,user1025,transfer,19,,,,"['timestamp', 'user', 'type', 'amount']",19.0,,1,0,19.0,Normal,Rule not triggered
2025-07-19 08:10:07 ,user1025,debit,$1159.52,Birmingham ,birmingham,Samsung Galaxy S10,,1159.52,,1,0,1159.52,Normal,Rule not triggered
2025-07-19 10:48:30 ,user1025,withdrawal,£1492.81,Birmingham ,birmingham,iPhone 13,,1492.81,Birmingham ,0,0,0.0,Normal,Rule not triggered
2025-07-19 15:00:18,user1025,transfer,1235.27,None,none,Pixel 6,,1235.27,Birmingham ,1,0,1235.27,Normal,Rule not triggered
2025-07-19 22:36:29,user1025,debit,€556.04,Liverpool,liverpool,Nokia 3310,,556.04,None,1,0,556.04,Normal,Rule not triggered
2025-07-20 05:40:52,user1025,cashout,20,,,,"['timestamp', 'user', 'type', 'amount']",20.0,Liverpool,1,0,20.0,Normal,Rule not triggered
2025-07-20 19:01:21 ,user1025,debit,$2732.22,Manchester ,manchester,Pixel 6,,2732.22,,1,0,2732.22,Normal,Rule not triggered
2025-07-20 19:44:53 ,user1025,cashout,€4245.18,Cardiff ,cardiff,iPhone 13,,4245.18,Manchester ,1,1,4245.18,Anomaly,High amount + new location
2025-07-21 18:51:51 ,user1025,withdrawal,$3140.21,Birmingham ,birmingham,iPhone 13,,3140.21,Cardiff ,1,1,3140.21,Anomaly,High amount + new location
2025-07-23 18:56:17 ,user1025,debit,€4042.96,Glasgow ,glasgow,iPhone 13,,4042.96,Birmingham ,1,1,4042.96,Anomaly,High amount + new location
2025-07-23 22:36:46,user1025,cashout,4016.56,Manchester,manchester,Huawei P30,,4016.56,Glasgow ,1,1,4016.56,Anomaly,High amount + new location
2025-07-24 14:06:48,user1025,top-up,4672.69,None,none,Huawei P30,,4672.69,Manchester,1,1,4672.69,Anomaly,High amount + new location
2025-07-26 03:12:53 ,user1025,debit,£2976.58,Leeds ,leeds,Nokia 3310,,2976.58,None,1,0,2976.58,Normal,Rule not triggered
2025-07-27 01:08:45,user1025,cashout,£4897.45,Leeds,leeds,iPhone 13,,4897.45,Leeds ,1,1,4897.45,Anomaly,High amount + new location
2025-07-27 10:02:00,user1025,cashout,3760.56,Birmingham,birmingham,iPhone 13,,3760.56,Leeds,1,1,3760.56,Anomaly,High amount + new location
2025-07-27 13:16:57,user1025,cashout,27,,,,"['timestamp', 'user', 'type', 'amount']",27.0,Birmingham,1,0,27.0,Normal,Rule not triggered
2025-07-29 08:44:54,user1025,purchase,2586.99,Glasgow,glasgow,Nokia 3310,,2586.99,,1,0,2586.99,Normal,Rule not triggered
2025-07-29 09:02:08,user1025,cashout,€4403.66,Birmingham,birmingham,Xiaomi Mi 11,,4403.66,Glasgow,1,1,4403.66,Anomaly,High amount + new location
2025-07-29 23:30:01,user1025,purchase,1107.47,London,london,None,,1107.47,Birmingham,1,0,1107.47,Normal,Rule not triggered
2025-06-02 20:32:55,user1026,transfer,€2990.31,Leeds,leeds,Nokia 3310,,2990.31,,1,0,2990.31,Normal,Rule not triggered
2025-06-08 14:17:40,user1026,withdrawal,3394.2,Glasgow,glasgow,iPhone 13,,3394.2,Leeds,1,1,3394.2,Anomaly,High amount + new location
2025-06-09 18:03:09,user1026,cashout,$2877.34,Cardiff,cardiff,Xiaomi Mi 11,,2877.34,Glasgow,1,0,2877.34,Normal,Rule not triggered
2025-06-11 03:31:26,user1026,refund,1643.48,London,london,Samsung Galaxy S10,,1643.48,Cardiff,1,0,1643.48,Normal,Rule not triggered
2025-06-11 21:57:25 ,user1026,purchase,€1775.64,Cardiff ,cardiff,Samsung Galaxy S10,,1775.64,London,1,0,1775.64,Normal,Rule not triggered
2025-06-16 04:22:52 ,user1026,withdrawal,$2472.04,Liverpool ,liverpool,Xiaomi Mi 11,,2472.04,Cardiff ,1,0,2472.04,Normal,Rule not triggered
2025-06-20 08:21:12,user1026,debit,$660.47,Leeds,leeds,Samsung Galaxy S10,,660.47,Liverpool ,1,0,660.47,Normal,Rule not triggered
2025-06-20 15:53:38 ,user1026,deposit,$2437.98,Glasgow ,glasgow,iPhone 13,,2437.98,Leeds,1,0,2437.98,Normal,Rule not triggered
2025-06-23 19:05:59,user1026,transfer,928.44,Cardiff,cardiff,Nokia 3310,,928.44,Glasgow ,1,0,928.44,Normal,Rule not triggered
2025-06-24 00:25:27,user1026,purchase,€2070.58,Glasgow,glasgow,Xiaomi Mi 11,,2070.58,Cardiff,1,0,2070.58,Normal,Rule not triggered
2025-06-25 03:44:14,user1026,withdrawal,25,,,,"['timestamp', 'user', 'type', 'amount']",25.0,Glasgow,1,0,25.0,Normal,Rule not triggered
2025-06-26 13:50:02,user1026,purchase,€2681.21,Liverpool,liverpool,Xiaomi Mi 11,,2681.21,,1,0,2681.21,Normal,Rule not triggered
2025-06-26 16:35:50,user1026,withdrawal,2093.18,Cardiff,cardiff,Xiaomi Mi 11,,2093.18,Liverpool,1,0,2093.18,Normal,Rule not triggered
2025-07-07 20:29:24,user1026,deposit,654.04,None,none,Xiaomi Mi 11,,654.04,Cardiff,1,0,654.04,Normal,Rule not triggered
2025-07-09 15:07:29,user1026,refund,€3556.59,Glasgow,glasgow,Xiaomi Mi 11,,3556.59,None,1,1,3556.59,Anomaly,High amount + new location
2025-07-12 19:36:37 ,user1026,refund,$1555.44,Manchester ,manchester,Nokia 3310,,1555.44,Glasgow,1,0,1555.44,Normal,Rule not triggered
2025-07-13 04:52:31,user1026,withdrawal,13,,,,"['timestamp', 'user', 'type', 'amount']",13.0,Manchester ,1,0,13.0,Normal,Rule not triggered
2025-07-13 13:04:52 ,user1026,debit,€3759.33,Cardiff ,cardiff,iPhone 13,,3759.33,,1,1,3759.33,Anomaly,High amount + new location
2025-07-13 22:37:31,user1026,deposit,2878.36,Glasgow,glasgow,Nokia 3310,,2878.36,Cardiff ,1,0,2878.36,Normal,Rule not triggered
2025-07-15 21:12:39,user1026,refund,1802.22,London,london,Pixel 6,,1802.22,Glasgow,1,0,1802.22,Normal,Rule not triggered
2025-07-17 02:30:12 ,user1026,deposit,£1930.29,Birmingham ,birmingham,None,,1930.29,London,1,0,1930.29,Normal,Rule not triggered
2025-07-17 23:43:15,user1026,cashout,$3270.57,Liverpool,liverpool,Huawei P30,,3270.57,Birmingham ,1,1,3270.57,Anomaly,High amount + new location
2025-07-20 17:12:18,user1026,refund,£3834.4,Cardiff,cardiff,Samsung Galaxy S10,,3834.4,Liverpool,1,1,3834.4,Anomaly,High amount + new location
2025-07-21 01:57:05 ,user1026,cashout,£570.73,Manchester ,manchester,None,,570.73,Cardiff,1,0,570.73,Normal,Rule not triggered
2025-07-21 02:55:23,user1026,debit,21,,,,"['timestamp', 'user', 'type', 'amount']",21.0,Manchester ,1,0,21.0,Normal,Rule not triggered
2025-07-23 04:48:56,user1026,withdrawal,$1816.87,Manchester,manchester,Huawei P30,,1816.87,,1,0,1816.87,Normal,Rule not triggered
2025-07-23 11:40:41,user1026,cashout,£4948.48,Cardiff,cardiff,iPhone 13,,4948.48,Manchester,1,1,4948.48,Anomaly,High amount + new location
2025-07-24 00:03:35,user1026,refund,£1421.66,Glasgow,glasgow,Samsung Galaxy S10,,1421.66,Cardiff,1,0,1421.66,Normal,Rule not triggered
2025-07-24 01:21:37,user1026,withdrawal,24,,,,"['timestamp', 'user', 'type', 'amount']",24.0,Glasgow,1,0,24.0,Normal,Rule not triggered
2025-07-24 19:35:11,user1026,deposit,€2502.81,None,none,None,,2502.81,,1,0,2502.81,Normal,Rule not triggered
2025-07-27 09:15:26,user1026,purchase,£1263.16,Leeds,leeds,Pixel 6,,1263.16,None,1,0,1263.16,Normal,Rule not triggered
2025-07-27 15:42:31,user1026,purchase,€3442.02,None,none,Samsung Galaxy S10,,3442.02,Leeds,1,1,3442.02,Anomaly,High amount + new location
2025-06-01 15:42:35,user1027,withdrawal,840.78,Leeds,leeds,Nokia 3310,,840.78,,1,0,840.78,Normal,Rule not triggered
2025-06-01 23:08:08,user1027,purchase,874.9,Liverpool,liverpool,None,,874.9,Leeds,1,0,874.9,Normal,Rule not triggered
2025-06-02 05:57:49,user1027,refund,251.97,Glasgow,glasgow,Xiaomi Mi 11,,251.97,Liverpool,1,0,251.97,Normal,Rule not triggered
2025-06-02 08:00:40 ,user1027,withdrawal,£2312.4,Manchester ,manchester,Huawei P30,,2312.4,Glasgow,1,0,2312.4,Normal,Rule not triggered
2025-06-02 09:13:36 ,user1027,withdrawal,€4136.35,Manchester ,manchester,iPhone 13,,4136.35,Manchester ,0,0,0.0,Normal,Rule not triggered
2025-06-02 20:11:03 ,user1027,cashout,£3779.76,Manchester ,manchester,Xiaomi Mi 11,,3779.76,Manchester ,0,0,0.0,Normal,Rule not triggered
2025-06-03 04:40:57,user1027,deposit,£4072.39,Manchester,manchester,Pixel 6,,4072.39,Manchester ,1,1,4072.39,Anomaly,High amount + new location
2025-06-03 05:32:50 ,user1027,deposit,£4422.18,London ,london,Nokia 3310,,4422.18,Manchester,1,1,4422.18,Anomaly,High amount + new location
2025-06-03 14:30:59,user1027,refund,€3672.62,Birmingham,birmingham,Xiaomi Mi 11,,3672.62,London ,1,1,3672.62,Anomaly,High amount + new location
2025-06-03 17:57:38,user1027,top-up,3746.17,Manchester,manchester,Pixel 6,,3746.17,Birmingham,1,1,3746.17,Anomaly,High amount + new location
2025-06-05 04:36:14,user1027,purchase,€2110.24,Birmingham,birmingham,Xiaomi Mi 11,,2110.24,Manchester,1,0,2110.24,Normal,Rule not triggered
